"dep","name","desc","date"
"pgr","Estadística de detenidos","CONJUNTO DE DATOS DE PERSONAS DETENIDAS DENUNCIADAS EN EL FUERO FEDERAL","2015-10-26"
"imt","Sistema Administrativo del IMT (GRP), datos administrativos de recursos financieros, materiales y humanos del IMT.","Archivos pdf o html con los datos administrativos de recursos financieros, materiales y humanos del IMT, relacionada con los Programas anuales de adquisiciones, arrendamientos y servicios  e Informes desde 2005 a la fecha, el Presupuesto original e ingresos captados de 2012 al año en curso, e Inventarios de bienes del 2012 al año en curso, así como el Directorio actualizado del personal activo.","2015-12-18"
"imt","Monitor del Estado de la Actividad Aérea (MONITOREAA), estadísticas de la aviación comercial mexicana.","Archivos CSV con los datos del comportamiento mensual de distintas variables económicas, operativas y externas, relacionadas con el desempeño de la aviación comercial mexicana.","2015-11-30"
"imt","Sistema de Gestión de Muelles Mexicanos (SIGESMAR): datos del estado de los muelles por corrosión y normativa de durabilidad para puertos.","Archivos CSV  con los datos del estado de los muelles por corrosión y normativa de durabilidad para puertos, desde 2013  a la fecha.","2017-11-30"
"imt","Sistema de Administración de puentes de la SCT,  inventario de puentes mexicanos y sus características estructurales .","Archivos CSV  con los datos de diagnóstico del estado asociado con la degradación de los componentes estructurales de los puentes.","2015-12-18"
"imt","Atlas cibernético del Transporte, información geoestadística relacionada con el sistema de transporte mexicano.","Archivos Shape para ArcGIS y archivos kmz para Google Earth, de los Mapas interactivos para la exploración, consulta, manejo y representación espacial de la información Geoestadística relacionada con el sistema de transporte mexicano.","2015-12-18"
"imt","Red Nacional de Estaciones Oceanográficas y Metereológicas (RENEOM), datos oceanográficos y metereológicos de las costas mexicanas, en tiempo real.","Archivos txt con el Registro en de las condiciones del oleaje, las variaciones del nivel del mar y las características de variables meteorológicas de los últimos 4 días a partir de la fecha de consulta.","2015-12-18"
"imt","Normativa para la Infraestructura del Transporte que edita el IMT","Documento PDF con el listado de las Normas, Manuales y Prácticas Recomendables de la SCT para la Infraestructura del Transporte, y la liga a la Documentación correspondiente.","2015-12-18"
"imt","Publicaciones y Documentos Técnicos elaborados por el IMT.","Documento PDF con el listado de las Publicaciones de los resultados de los Proyectos de Investigación del IMT, y la liga a la Documentación correspondiente. ","2015-11-30"
"imt","Proyectos Estratégico del CeNIT de Investigación de Accidentes Viales (CeNIT-IAV)","Archivo pdf con el listado de proyectos relacionados con el CeNIT-IAV, y la liga a la documentación correspondiente.","2016-12-01"
"imt","Proyectos Estratégicos del CeNIT-Logístico.","Archivo PDF con el Listado de los proyectos relacionados con el CENIT-Logístico,  y la liga a la Documentación correspondiente. ","2016-12-01"
"imt","Proyectos Estratégicos  de Tecnologías de la Información y Comunicaciones (PETIC)","Documento csv con el listado de los proyectos estratégicos de TIC concluídos, organizados por Inciativas del PETIC-IMT.","2015-12-01"
"imt","Red Nacional de Caminos (RNC)","Conjunto de mapas que integra  diversos elementos que conforman las vías de comunicación que permiten el tránsito de vehículos automotores  por los caminos nacionales.","2015-12-01"
"ayuntamiento-de-ciudad-juarez","Estaciones de calidad del aire","Tabla de información sobre estaciones de calidad del aire de Juárez","2015-10-26"
"ayuntamiento-de-ciudad-juarez","Estaciones meteorológicas","Tabla de información sobre estaciones meteorológicas de Juárez","2015-10-26"
"ayuntamiento-de-ciudad-juarez","Atlas de riesgos","Tabla de información sobre mapas que integran el atlas de riesgo de Juárez","2015-10-26"
"ayuntamiento-de-ciudad-juarez","Residuos","Tabla de información sobre residuos de Juárez","2015-10-26"
"ayuntamiento-de-ciudad-juarez","Infraestructura Hidráulica","Tabla de infraestructura hidráulica de Juárez","2015-10-26"
"ayuntamiento-de-ciudad-juarez","Canales de Inundación","Listado de canales de inundación de Juárez","2015-10-26"
"ayuntamiento-de-ciudad-juarez","Organismos Operadores de Agua","Listado de organismos operadores de agua de Juárez","2015-10-26"
"cineteca-nacional","Películas mexicanas proyectadas (de corto y largometraje)","Número de películas en material: Fílmico; Videográfico y Digital","2015-10-28"
"cineteca-nacional","Títulos proyectados (de corto y largometraje)","Número de usuarios de las salas de cine y foro al aire libre de la Cineteca Nacional","2015-10-28"
"cineteca-nacional","Libro en el Acervo de la Cineteca Nacional","Número de materiales: Carletes, fotografías, otros","2015-10-28"
"cineteca-nacional","Funciones de cine organizadas en las instalaciones de la Cineteca Nacional","Número de funciones que se llevan a cabo en la Cineteca Nacional","2015-10-28"
"cineteca-nacional","Material Iconográfico en el Acervo de la Cineteca Nacional","Número de libros en el Centro de Documentación de la Cineteca Nacional","2015-10-28"
"cineteca-nacional","Asistente a función cinematográfica","Número de títulos proyectados en las salas de cine y Foro al aire libre de la Cineteca Nacional","2015-10-28"
"cineteca-nacional","Película en el Acervo de la Cineteca Nacional","Número de películas mexicanas que se proyectan en la Cineteca Nacional","2015-10-28"
"fondo-de-cultura-economica","Próximas publicaciones","Lista detallada sobre las publicaciones próximas o en su caso novedades","2018-03-31"
"fondo-de-cultura-economica","Concurso la Ciencia para todos","Consulta de la convocatoria, requisitos para concursar, seguimiento del concurso y resultados por diferentes categorías.","2017-03-31"
"fondo-de-cultura-economica","Catálogo","Muestra la relación de obras ordenadas por autor, año de publicación y colección. Muestra de los datos generales de las obras conforme a diferentes clasificaciones como el tema y acabado","2016-03-31"
"fondo-de-cultura-economica","Eventos","Considera las diversas actividades calendarizadas referente al FCE con su descripción","2015-06-30"
"fondo-de-cultura-economica","Directorios","Integra la ubicación, responsable, contacto (correo electrónico y teléfono) de las librerías y filiales del Fondo de Cultura Económica.","2015-06-30"
"iepsa","Estados Financieros","Información financiera conforme a la CONAC y las Normas de Información Financiera Contable","2015-11-30"
"iepsa","Estructura Orgánica","Informacón que describe la conformación por tipo de personal (mando superior y medios, operativos y  eventuales)","2015-10-30"
"iepsa","Contratos de IEPSA","Información general de los contratos de servicios, arrendamiento y maquila, tal como la fecha de celebración, periodo del servicio, nombre del proveedor, descripción del servicio, monto del contrato","2015-10-30"
"iepsa","Producción realizada","Información general de los libros, folletos e impresos que se producen detallando datos tales como título, cliente, tipo de encuadernación y tiraje","2015-10-30"
"iepsa","Transparencia presupuestaria","Información financiera que presenta los distintos momentos del presupuesto de ingresos y egresos; Productos y servicios de IEPSA y sus clientes principales; Información general de impresos que se producen","2015-10-30"
"iepsa","Información comercial","Catálogo de los productos y/o servicios que oferta IEPSA, así como de sus principales clientes","2015-10-30"
"ayuntamiento-de-veracruz","Normas generales de ordenamiento territorial","Listado de normas generales de ordenamiento territorial de <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>","2015-10-15"
"ayuntamiento-de-veracruz","Región catastral (Catálogo y componente espacial)","Listado de regiones catastrales de <Veracruz/Veracruz> del año <2015>","2015-12-15"
"ayuntamiento-de-veracruz","Manzanas (Componente espacial)","Tabla de datos de identificación de manzanas del <Veracruz/Veracruz> del año <2015>","2015-12-15"
"ayuntamiento-de-veracruz","Construcciones (Componente espacial)","Tabla de datos de la construcción de predios urbanos de <Veracruz/Veracruz> del año <2015>","2015-12-15"
"ayuntamiento-de-veracruz","Tipos de propietarios de propiedad social, parcelas y tierras de uso común (componente tabular)","Listado de tipos de propietarios de propiedad social, parcelas y tierras de uso común de <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>","2015-12-15"
"ayuntamiento-de-veracruz","Tipos de propietarios de predios privados y públicos, urbanos y rurales (componente tabular)","Listado de tipos de propietarios de predios privados y públicos, urbanos y rurales  de <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>","2015-12-15"
"ayuntamiento-de-veracruz","Propiedad social, parcelas y tierras de uso común (Componente espacial)","Tabla de datos de identificación de propiedad social, parcelas y tierras de uso común de <Veracruz/Veracruz> del año <2015>","2015-11-01"
"ayuntamiento-de-veracruz","Predios privados y públicos, urbanos y rurales (Componente espacial)","Tabla de datos de identificación de predios privados y públicos, urbanos y rurales de <Veracruz/Veracruz> del año <2015>","2016-10-01"
"ayuntamiento-de-veracruz","Catálogo de colonias","Catálogo de las colonías de <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>","2016-01-29"
"ayuntamiento-de-veracruz","Padrón de becas: escuelas","Padrón de becas: escuelas en <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>
","2016-01-29"
"ayuntamiento-de-veracruz","Padrón de mercados","Padrón de mercados de <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>
","2016-01-29"
"ayuntamiento-de-veracruz","Albergues con ubicación","Catálogo centros de asistencia social con ubicación en <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>","2015-12-15"
"ayuntamiento-de-veracruz","Sitios de internet gratuitos con ubicación","Catálogo de sitios de internet gratuitos con ubicación en <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>","2015-12-15"
"ayuntamiento-de-veracruz","Mobiliario urbano con ubicación","Catálogo de mobiliario urbano, paradas, topes, casetas de teléfono con ubicación en <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>","2015-12-15"
"ayuntamiento-de-veracruz","Hospitales y clínicas con ubicación","Catálogo de hospitales y centros de salud con ubicación en <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>","2015-12-15"
"ayuntamiento-de-veracruz","Lagunas con ubicación","Catálogo de lagunas con ubicación de <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>","2015-12-15"
"ayuntamiento-de-veracruz","Hitos y Playas con ubicación","Catálogo de hitos y playas con ubicación de <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>","2015-12-15"
"ayuntamiento-de-veracruz","Centros de Asistencia Social con ubicación","Catálogo de centros de asistencia social con ubicación de <Veracruz/Varacruz> del periodo <2015-01-01/2015-12-31>","2015-12-15"
"ayuntamiento-de-veracruz","Museos, bibliotecas, casas de la cultura, teatro, teatro, escuelas de artes, centro social popular con ubicación","Catálogo de museos, bibliotecas, casas de la cultura, teatro, escuelas de arte de <Veracruz/Veracruz> del periodo <2015-01-01/2015-12-31>","2015-12-15"
"api-atm","Programa de obra Pública","Programa de obra Pública","2015-10-30"
"api-atm","Gráfica mensual de carga","Gráfica mensual de carga","2015-10-30"
"api-atm","Serie mensual del movimiento portuario","Serie mensual del movimiento portuario","2015-10-30"
"api-atm","Reporte estadístico mensual","Reporte estadístico mensual","2015-10-30"
"api-atm","Listado de empresas Cesionarias en el Puerto de Altamira","Listado de empresas Cesionarias en el Puerto de Altamira","2015-10-30"
"api-atm","Certificaciones de calidad y ambiental con las que cuenta y mantiene la Api Altamira.","Certificaciones de calidad y ambiental con las que cuenta y mantiene la Api Altamira.","2015-10-30"
"api-atm","Tarifas vigentes","Tarifas vigentes","2015-10-30"
"api-atm","Guía Logística","Guía Logística","2015-10-30"
"api-atm","Presentación oficial del Puerto de Altamira","Presentación oficial del Puerto de Altamira","2015-10-30"
"api-atm","Directorio de empresas del Puerto de Altamira","Directorio de empresas del Puerto de Altamira","2015-10-30"
"api-atm","Directorio de empresas prestadoras de servicios","Directorio de empresas prestadoras de servicios","2015-10-30"
"api-atm","Listado de contratos vigentes de empresas Prestadoras de Servicios Portuarios","Listado de contratos vigentes de empresas Prestadoras de Servicios Portuarios","2015-10-30"
"api-atm","Programa Anual de Adquisiciones, Arrendamientos y Servicios","Programa Anual de Adquisiciones, Arrendamientos y Servicios","2015-10-30"
"api-atm","Avance Presupuestal","Avance Presupuestal","2015-10-30"
"api-atm","Presupuesto autorizado","Presupuesto autorizado","2015-10-30"
"api-atm","Estado de resultados","Estado de resultados","2015-10-30"
"api-atm","Balance General","Balance General","2015-10-30"
"ase-chihuahua","Observaciones derivadas de las Auditorías","Este conjunto de datos contiene las observaciones derivadas de las auditorías a los entes fiscalizables","2016-12-15"
"ase-chihuahua","Catálogo de Entes","Este conjunto de datos contiene los entes fiscalizables por parte de la Auditoría Supierior del Estado de Chihuahua","2015-10-23"
"ase-chihuahua","Calificaciones de las Entidades del Sistema del Índice de Rendición de Cuentas","Este conjunto de datos maneja una calificación de todas las Entidades que hacen entrega trimestre a trimestre de la Cuenta Pública, y se valora que cumplan en tiempo y forma, esto lo procesa el Sistema del Índice de Rendición de Cuentas y se genera este indicador. ","2015-10-23"
"ase-chihuahua","Fichas Técnicas del Sistema de Auditoría en Tiempo Real por tipo de Auditoría","Es un conjunto de datos que contiene de acuerdo al Programa Anual de Auditorías,  las entidades y sus obras que la Auditoría Superior del Estado ha revisado, de acuerdo al tipo de auditoría que se le practicó como Financiera, Gestión, Obra, Legalidad, Ambiental, Tecnologías de la Información y Forense.  Por cada tipo de auditoría se genera un ficha técnica que contiene información relevante de lo que se revisó, por lo que se genera un subconjunto por tipo de auditoría.","2015-10-23"
